Impact ID,策划注释,Impact逻辑ID,参数1,参数2,参数3,参数4,Buff图标,impact互斥id,顶替优先级,死亡后是否消失,下线是否计时,脚本ID,特效,名称,描述,技能效果,技能受击效果,技能缩放,技能效果x,技能效果y,技能音效,受击缩放,受击x,受击y,受击音效,技能播放速度,受击播放速度,全体or单人（0单人，1全体）
20056,怪物小后排单个技能7,1,0,280,-1,-1,-1,-1,100,1,-1,-1,-1,-1,-1,-1,-1,3,-1,-1,-1,3,-1,-1,-1,-1,-1,-1
20057,怪物小后排单个技能8,1,0,320,-1,-1,-1,-1,100,1,-1,-1,-1,-1,-1,-1,-1,3,-1,-1,-1,3,-1,-1,-1,-1,-1,-1
20058,怪物小后排单个技能9,1,0,360,-1,-1,-1,-1,100,1,-1,-1,-1,-1,-1,-1,-1,3,-1,-1,-1,3,-1,-1,-1,-1,-1,-1
20059,怪物小后排单个技能10,1,0,400,-1,-1,-1,-1,100,1,-1,-1,-1,-1,-1,-1,-1,3,-1,-1,-1,3,-1,-1,-1,-1,-1,-1
20060,怪物小单体技能带晕1,1,0,40,-1,-1,-1,-1,100,1,-1,-1,-1,-1,-1,zjz_xuanyun,-1,3,0,0.1,-1,3,0,0,-1,0.08,0.04,0
20061,怪物小单体技能带晕2,1,0,80,-1,-1,-1,-1,100,1,-1,-1,-1,-1,-1,zjz_xuanyun,-1,3,0,0.1,-1,3,0,0,-1,0.08,0.04,0
20062,怪物小单体技能带晕3,1,0,120,-1,-1,-1,-1,100,1,-1,-1,-1,-1,-1,zjz_xuanyun,-1,3,0,0.1,-1,3,0,0,-1,0.08,0.04,0
20063,怪物小单体技能带晕4,1,0,160,-1,-1,-1,-1,100,1,-1,-1,-1,-1,-1,zjz_xuanyun,-1,3,0,0.1,-1,3,0,0,-1,0.08,0.04,0
20064,怪物小单体技能带晕5,1,0,200,-1,-1,-1,-1,100,1,-1,-1,-1,-1,-1,zjz_xuanyun,-1,3,0,0.1,-1,3,0,0,-1,0.08,0.04,0
20065,怪物小单体技能带晕6,1,0,240,-1,-1,-1,-1,100,1,-1,-1,-1,-1,-1,zjz_xuanyun,-1,3,0,0.1,-1,3,0,0,-1,0.08,0.04,0
20066,怪物小单体技能带晕7,1,0,280,-1,-1,-1,-1,100,1,-1,-1,-1,-1,-1,zjz_xuanyun,-1,3,0,0.1,-1,3,0,0,-1,0.08,0.04,0
20067,怪物小单体技能带晕8,1,0,320,-1,-1,-1,-1,100,1,-1,-1,-1,-1,-1,zjz_xuanyun,-1,3,0,0.1,-1,3,0,0,-1,0.08,0.04,0
20068,怪物小单体技能带晕9,1,0,360,-1,-1,-1,-1,100,1,-1,-1,-1,-1,-1,zjz_xuanyun,-1,3,0,0.1,-1,3,0,0,-1,0.08,0.04,0
20069,怪物小单体技能带晕10,1,0,400,-1,-1,-1,-1,100,1,-1,-1,-1,-1,-1,zjz_xuanyun,-1,3,0,0.1,-1,3,0,0,-1,0.08,0.04,0
20070,怪物小全体技能带晕1,1,0,40,-1,-1,-1,-1,100,1,-1,-1,-1,-1,-1,zjz_xuanyun,-1,3,0,0.1,-1,3,0,0,-1,0.08,0.04,0
20071,怪物小全体技能带晕2,1,0,80,-1,-1,-1,-1,100,1,-1,-1,-1,-1,-1,zjz_xuanyun,-1,3,0,0.1,-1,3,0,0,-1,0.08,0.04,0
20072,怪物小全体技能带晕3,1,0,120,-1,-1,-1,-1,100,1,-1,-1,-1,-1,-1,zjz_xuanyun,-1,3,0,0.1,-1,3,0,0,-1,0.08,0.04,0
20073,怪物小全体技能带晕4,1,0,160,-1,-1,-1,-1,100,1,-1,-1,-1,-1,-1,zjz_xuanyun,-1,3,0,0.1,-1,3,0,0,-1,0.08,0.04,0
20074,怪物小全体技能带晕5,1,0,200,-1,-1,-1,-1,100,1,-1,-1,-1,-1,-1,zjz_xuanyun,-1,3,0,0.1,-1,3,0,0,-1,0.08,0.04,0
20075,怪物小全体技能带晕6,1,0,240,-1,-1,-1,-1,100,1,-1,-1,-1,-1,-1,zjz_xuanyun,-1,3,0,0.1,-1,3,0,0,-1,0.08,0.04,0
20076,怪物小全体技能带晕7,1,0,280,-1,-1,-1,-1,100,1,-1,-1,-1,-1,-1,zjz_xuanyun,-1,3,0,0.1,-1,3,0,0,-1,0.08,0.04,0
20077,怪物小全体技能带晕8,1,0,320,-1,-1,-1,-1,100,1,-1,-1,-1,-1,-1,zjz_xuanyun,-1,3,0,0.1,-1,3,0,0,-1,0.08,0.04,0
20078,怪物小全体技能带晕9,1,0,360,-1,-1,-1,-1,100,1,-1,-1,-1,-1,-1,zjz_xuanyun,-1,3,0,0.1,-1,3,0,0,-1,0.08,0.04,0
20079,怪物小全体技能带晕10,1,0,400,-1,-1,-1,-1,100,1,-1,-1,-1,-1,-1,zjz_xuanyun,-1,3,0,0.1,-1,3,0,0,-1,0.08,0.04,0
20080,怪物小竖排技能带晕1,1,0,40,-1,-1,-1,-1,100,1,-1,-1,-1,-1,-1,zjz_xuanyun,-1,3,0,0.1,-1,3,0,0,-1,0.08,0.04,0
20081,怪物小竖排技能带晕2,1,0,80,-1,-1,-1,-1,100,1,-1,-1,-1,-1,-1,zjz_xuanyun,-1,3,0,0.1,-1,3,0,0,-1,0.08,0.04,0
20082,怪物小竖排技能带晕3,1,0,120,-1,-1,-1,-1,100,1,-1,-1,-1,-1,-1,zjz_xuanyun,-1,3,0,0.1,-1,3,0,0,-1,0.08,0.04,0
20083,怪物小竖排技能带晕4,1,0,160,-1,-1,-1,-1,100,1,-1,-1,-1,-1,-1,zjz_xuanyun,-1,3,0,0.1,-1,3,0,0,-1,0.08,0.04,0
20084,怪物小竖排技能带晕5,1,0,200,-1,-1,-1,-1,100,1,-1,-1,-1,-1,-1,zjz_xuanyun,-1,3,0,0.1,-1,3,0,0,-1,0.08,0.04,0
20085,怪物小竖排技能带晕6,1,0,240,-1,-1,-1,-1,100,1,-1,-1,-1,-1,-1,zjz_xuanyun,-1,3,0,0.1,-1,3,0,0,-1,0.08,0.04,0
20086,怪物小竖排技能带晕7,1,0,280,-1,-1,-1,-1,100,1,-1,-1,-1,-1,-1,zjz_xuanyun,-1,3,0,0.1,-1,3,0,0,-1,0.08,0.04,0
20087,怪物小竖排技能带晕8,1,0,320,-1,-1,-1,-1,100,1,-1,-1,-1,-1,-1,zjz_xuanyun,-1,3,0,0.1,-1,3,0,0,-1,0.08,0.04,0
20088,怪物小竖排技能带晕9,1,0,360,-1,-1,-1,-1,100,1,-1,-1,-1,-1,-1,zjz_xuanyun,-1,3,0,0.1,-1,3,0,0,-1,0.08,0.04,0
20089,怪物小竖排技能带晕10,1,0,400,-1,-1,-1,-1,100,1,-1,-1,-1,-1,-1,zjz_xuanyun,-1,3,0,0.1,-1,3,0,0,-1,0.08,0.04,0
20090,怪物小后排技能带晕1,1,0,40,-1,-1,-1,-1,100,1,-1,-1,-1,-1,-1,zjz_xuanyun,-1,3,0,0.1,-1,3,0,0,-1,0.08,0.04,0
20091,怪物小后排技能带晕2,1,0,80,-1,-1,-1,-1,100,1,-1,-1,-1,-1,-1,zjz_xuanyun,-1,3,0,0.1,-1,3,0,0,-1,0.08,0.04,0
20092,怪物小后排技能带晕3,1,0,120,-1,-1,-1,-1,100,1,-1,-1,-1,-1,-1,zjz_xuanyun,-1,3,0,0.1,-1,3,0,0,-1,0.08,0.04,0
20093,怪物小后排技能带晕4,1,0,160,-1,-1,-1,-1,100,1,-1,-1,-1,-1,-1,zjz_xuanyun,-1,3,0,0.1,-1,3,0,0,-1,0.08,0.04,0
20094,怪物小后排技能带晕5,1,0,200,-1,-1,-1,-1,100,1,-1,-1,-1,-1,-1,zjz_xuanyun,-1,3,0,0.1,-1,3,0,0,-1,0.08,0.04,0
20095,怪物小后排技能带晕6,1,0,240,-1,-1,-1,-1,100,1,-1,-1,-1,-1,-1,zjz_xuanyun,-1,3,0,0.1,-1,3,0,0,-1,0.08,0.04,0
20096,怪物小后排技能带晕7,1,0,280,-1,-1,-1,-1,100,1,-1,-1,-1,-1,-1,zjz_xuanyun,-1,3,0,0.1,-1,3,0,0,-1,0.08,0.04,0
20097,怪物小后排技能带晕8,1,0,320,-1,-1,-1,-1,100,1,-1,-1,-1,-1,-1,zjz_xuanyun,-1,3,0,0.1,-1,3,0,0,-1,0.08,0.04,0
20098,怪物小后排技能带晕9,1,0,360,-1,-1,-1,-1,100,1,-1,-1,-1,-1,-1,zjz_xuanyun,-1,3,0,0.1,-1,3,0,0,-1,0.08,0.04,0
20099,怪物小后排技能带晕10,1,0,400,-1,-1,-1,-1,100,1,-1,-1,-1,-1,-1,zjz_xuanyun,-1,3,0,0.1,-1,3,0,0,-1,0.08,0.04,0
20100,怪物小前排技能带晕1,1,0,40,-1,-1,-1,-1,100,1,-1,-1,-1,-1,-1,zjz_xuanyun,-1,3,0,0.1,-1,3,0,0,-1,0.08,0.04,0
20101,怪物小前排技能带晕2,1,0,80,-1,-1,-1,-1,100,1,-1,-1,-1,-1,-1,zjz_xuanyun,-1,3,0,0.1,-1,3,0,0,-1,0.08,0.04,0
20102,怪物小前排技能带晕3,1,0,120,-1,-1,-1,-1,100,1,-1,-1,-1,-1,-1,zjz_xuanyun,-1,3,0,0.1,-1,3,0,0,-1,0.08,0.04,0
20103,怪物小前排技能带晕4,1,0,160,-1,-1,-1,-1,100,1,-1,-1,-1,-1,-1,zjz_xuanyun,-1,3,0,0.1,-1,3,0,0,-1,0.08,0.04,0
20104,怪物小前排技能带晕5,1,0,200,-1,-1,-1,-1,100,1,-1,-1,-1,-1,-1,zjz_xuanyun,-1,3,0,0.1,-1,3,0,0,-1,0.08,0.04,0
20105,怪物小前排技能带晕6,1,0,240,-1,-1,-1,-1,100,1,-1,-1,-1,-1,-1,zjz_xuanyun,-1,3,0,0.1,-1,3,0,0,-1,0.08,0.04,0
20106,怪物小前排技能带晕7,1,0,280,-1,-1,-1,-1,100,1,-1,-1,-1,-1,-1,zjz_xuanyun,-1,3,0,0.1,-1,3,0,0,-1,0.08,0.04,0
20107,怪物小前排技能带晕8,1,0,320,-1,-1,-1,-1,100,1,-1,-1,-1,-1,-1,zjz_xuanyun,-1,3,0,0.1,-1,3,0,0,-1,0.08,0.04,0
20108,怪物小前排技能带晕9,1,0,360,-1,-1,-1,-1,100,1,-1,-1,-1,-1,-1,zjz_xuanyun,-1,3,0,0.1,-1,3,0,0,-1,0.08,0.04,0
20109,怪物小前排技能带晕10,1,0,400,-1,-1,-1,-1,100,1,-1,-1,-1,-1,-1,zjz_xuanyun,-1,3,0,0.1,-1,3,0,0,-1,0.08,0.04,0
20110,怪物小后排单个技能带晕1,1,0,40,-1,-1,-1,-1,100,1,-1,-1,-1,-1,-1,zjz_xuanyun,-1,3,0,0.1,-1,3,0,0,-1,0.08,0.04,0
20111,怪物小后排单个技能带晕2,1,0,80,-1,-1,-1,-1,100,1,-1,-1,-1,-1,-1,zjz_xuanyun,-1,3,0,0.1,-1,3,0,0,-1,0.08,0.04,0
20112,怪物小后排单个技能带晕3,1,0,120,-1,-1,-1,-1,100,1,-1,-1,-1,-1,-1,zjz_xuanyun,-1,3,0,0.1,-1,3,0,0,-1,0.08,0.04,0
20113,怪物小后排单个技能带晕4,1,0,160,-1,-1,-1,-1,100,1,-1,-1,-1,-1,-1,zjz_xuanyun,-1,3,0,0.1,-1,3,0,0,-1,0.08,0.04,0
20114,怪物小后排单个技能带晕5,1,0,200,-1,-1,-1,-1,100,1,-1,-1,-1,-1,-1,zjz_xuanyun,-1,3,0,0.1,-1,3,0,0,-1,0.08,0.04,0
20115,怪物小后排单个技能带晕6,1,0,240,-1,-1,-1,-1,100,1,-1,-1,-1,-1,-1,zjz_xuanyun,-1,3,0,0.1,-1,3,0,0,-1,0.08,0.04,0
20116,怪物小后排单个技能带晕7,1,0,280,-1,-1,-1,-1,100,1,-1,-1,-1,-1,-1,zjz_xuanyun,-1,3,0,0.1,-1,3,0,0,-1,0.08,0.04,0
20117,怪物小后排单个技能带晕8,1,0,320,-1,-1,-1,-1,100,1,-1,-1,-1,-1,-1,zjz_xuanyun,-1,3,0,0.1,-1,3,0,0,-1,0.08,0.04,0
20118,怪物小后排单个技能带晕9,1,0,360,-1,-1,-1,-1,100,1,-1,-1,-1,-1,-1,zjz_xuanyun,-1,3,0,0.1,-1,3,0,0,-1,0.08,0.04,0
20119,怪物小后排单个技能带晕10,1,0,400,-1,-1,-1,-1,100,1,-1,-1,-1,-1,-1,zjz_xuanyun,-1,3,0,0.1,-1,3,0,0,-1,0.08,0.04,0
20500,怪物小单体技能带晕1,5,3,200,3,-1,-1,-1,100,1,-1,-1,-1,-1,-1,zjz_xuanyun,-1,3,0,0.1,-1,3,0,0,-1,0.08,0.04,0
20501,怪物小单体技能带晕2,5,3,200,3,-1,-1,-1,100,1,-1,-1,-1,-1,-1,zjz_xuanyun,-1,3,0,0.1,-1,3,0,0,-1,0.08,0.04,0
20502,怪物小单体技能带晕3,5,3,200,3,-1,-1,-1,100,1,-1,-1,-1,-1,-1,zjz_xuanyun,-1,3,0,0.1,-1,3,0,0,-1,0.08,0.04,0
20503,怪物小单体技能带晕4,5,3,200,3,-1,-1,-1,100,1,-1,-1,-1,-1,-1,zjz_xuanyun,-1,3,0,0.1,-1,3,0,0,-1,0.08,0.04,0
20504,怪物小单体技能带晕5,5,3,200,3,-1,-1,-1,100,1,-1,-1,-1,-1,-1,zjz_xuanyun,-1,3,0,0.1,-1,3,0,0,-1,0.08,0.04,0
20505,怪物小单体技能带晕6,5,3,200,3,-1,-1,-1,100,1,-1,-1,-1,-1,-1,zjz_xuanyun,-1,3,0,0.1,-1,3,0,0,-1,0.08,0.04,0
20506,怪物小单体技能带晕7,5,3,200,3,-1,-1,-1,100,1,-1,-1,-1,-1,-1,zjz_xuanyun,-1,3,0,0.1,-1,3,0,0,-1,0.08,0.04,0
20507,怪物小单体技能带晕8,5,3,200,3,-1,-1,-1,100,1,-1,-1,-1,-1,-1,zjz_xuanyun,-1,3,0,0.1,-1,3,0,0,-1,0.08,0.04,0
20508,怪物小单体技能带晕9,5,3,200,3,-1,-1,-1,100,1,-1,-1,-1,-1,-1,zjz_xuanyun,-1,3,0,0.1,-1,3,0,0,-1,0.08,0.04,0
20509,怪物小单体技能带晕10,5,3,200,3,-1,-1,-1,100,1,-1,-1,-1,-1,-1,zjz_xuanyun,-1,3,0,0.1,-1,3,0,0,-1,0.08,0.04,0
20510,怪物小全体技能带晕1,5,3,200,3,-1,-1,-1,100,1,-1,-1,-1,-1,-1,zjz_xuanyun,-1,3,0,0.1,-1,3,0,0,-1,0.08,0.04,0
20511,怪物小全体技能带晕2,5,3,200,3,-1,-1,-1,100,1,-1,-1,-1,-1,-1,zjz_xuanyun,-1,3,0,0.1,-1,3,0,0,-1,0.08,0.04,0
20512,怪物小全体技能带晕3,5,3,200,3,-1,-1,-1,100,1,-1,-1,-1,-1,-1,zjz_xuanyun,-1,3,0,0.1,-1,3,0,0,-1,0.08,0.04,0
20513,怪物小全体技能带晕4,5,3,200,3,-1,-1,-1,100,1,-1,-1,-1,-1,-1,zjz_xuanyun,-1,3,0,0.1,-1,3,0,0,-1,0.08,0.04,0
20514,怪物小全体技能带晕5,5,3,200,3,-1,-1,-1,100,1,-1,-1,-1,-1,-1,zjz_xuanyun,-1,3,0,0.1,-1,3,0,0,-1,0.08,0.04,0
20515,怪物小全体技能带晕6,5,3,200,3,-1,-1,-1,100,1,-1,-1,-1,-1,-1,zjz_xuanyun,-1,3,0,0.1,-1,3,0,0,-1,0.08,0.04,0
20516,怪物小全体技能带晕7,5,3,200,3,-1,-1,-1,100,1,-1,-1,-1,-1,-1,zjz_xuanyun,-1,3,0,0.1,-1,3,0,0,-1,0.08,0.04,0
20517,怪物小全体技能带晕8,5,3,200,3,-1,-1,-1,100,1,-1,-1,-1,-1,-1,zjz_xuanyun,-1,3,0,0.1,-1,3,0,0,-1,0.08,0.04,0
20518,怪物小全体技能带晕9,5,3,200,3,-1,-1,-1,100,1,-1,-1,-1,-1,-1,zjz_xuanyun,-1,3,0,0.1,-1,3,0,0,-1,0.08,0.04,0
20519,怪物小全体技能带晕10,5,3,200,3,-1,-1,-1,100,1,-1,-1,-1,-1,-1,zjz_xuanyun,-1,3,0,0.1,-1,3,0,0,-1,0.08,0.04,0
20520,怪物小竖排技能带晕1,5,3,200,3,-1,-1,-1,100,1,-1,-1,-1,-1,-1,zjz_xuanyun,-1,3,0,0.1,-1,3,0,0,-1,0.08,0.04,0
20521,怪物小竖排技能带晕2,5,3,200,3,-1,-1,-1,100,1,-1,-1,-1,-1,-1,zjz_xuanyun,-1,3,0,0.1,-1,3,0,0,-1,0.08,0.04,0
20522,怪物小竖排技能带晕3,5,3,200,3,-1,-1,-1,100,1,-1,-1,-1,-1,-1,zjz_xuanyun,-1,3,0,0.1,-1,3,0,0,-1,0.08,0.04,0
20523,怪物小竖排技能带晕4,5,3,200,3,-1,-1,-1,100,1,-1,-1,-1,-1,-1,zjz_xuanyun,-1,3,0,0.1,-1,3,0,0,-1,0.08,0.04,0
20524,怪物小竖排技能带晕5,5,3,200,3,-1,-1,-1,100,1,-1,-1,-1,-1,-1,zjz_xuanyun,-1,3,0,0.1,-1,3,0,0,-1,0.08,0.04,0
20525,怪物小竖排技能带晕6,5,3,200,3,-1,-1,-1,100,1,-1,-1,-1,-1,-1,zjz_xuanyun,-1,3,0,0.1,-1,3,0,0,-1,0.08,0.04,0
20526,怪物小竖排技能带晕7,5,3,200,3,-1,-1,-1,100,1,-1,-1,-1,-1,-1,zjz_xuanyun,-1,3,0,0.1,-1,3,0,0,-1,0.08,0.04,0
20527,怪物小竖排技能带晕8,5,3,200,3,-1,-1,-1,100,1,-1,-1,-1,-1,-1,zjz_xuanyun,-1,3,0,0.1,-1,3,0,0,-1,0.08,0.04,0
20528,怪物小竖排技能带晕9,5,3,200,3,-1,-1,-1,100,1,-1,-1,-1,-1,-1,zjz_xuanyun,-1,3,0,0.1,-1,3,0,0,-1,0.08,0.04,0
20529,怪物小竖排技能带晕10,5,3,200,3,-1,-1,-1,100,1,-1,-1,-1,-1,-1,zjz_xuanyun,-1,3,0,0.1,-1,3,0,0,-1,0.08,0.04,0
20530,怪物小后排技能带晕1,5,3,200,3,-1,-1,-1,100,1,-1,-1,-1,-1,-1,zjz_xuanyun,-1,3,0,0.1,-1,3,0,0,-1,0.08,0.04,0
20531,怪物小后排技能带晕2,5,3,200,3,-1,-1,-1,100,1,-1,-1,-1,-1,-1,zjz_xuanyun,-1,3,0,0.1,-1,3,0,0,-1,0.08,0.04,0
20532,怪物小后排技能带晕3,5,3,200,3,-1,-1,-1,100,1,-1,-1,-1,-1,-1,zjz_xuanyun,-1,3,0,0.1,-1,3,0,0,-1,0.08,0.04,0
20533,怪物小后排技能带晕4,5,3,200,3,-1,-1,-1,100,1,-1,-1,-1,-1,-1,zjz_xuanyun,-1,3,0,0.1,-1,3,0,0,-1,0.08,0.04,0
20534,怪物小后排技能带晕5,5,3,200,3,-1,-1,-1,100,1,-1,-1,-1,-1,-1,zjz_xuanyun,-1,3,0,0.1,-1,3,0,0,-1,0.08,0.04,0
20535,怪物小后排技能带晕6,5,3,200,3,-1,-1,-1,100,1,-1,-1,-1,-1,-1,zjz_xuanyun,-1,3,0,0.1,-1,3,0,0,-1,0.08,0.04,0
20536,怪物小后排技能带晕7,5,3,200,3,-1,-1,-1,100,1,-1,-1,-1,-1,-1,zjz_xuanyun,-1,3,0,0.1,-1,3,0,0,-1,0.08,0.04,0
20537,怪物小后排技能带晕8,5,3,200,3,-1,-1,-1,100,1,-1,-1,-1,-1,-1,zjz_xuanyun,-1,3,0,0.1,-1,3,0,0,-1,0.08,0.04,0
20538,怪物小后排技能带晕9,5,3,200,3,-1,-1,-1,100,1,-1,-1,-1,-1,-1,zjz_xuanyun,-1,3,0,0.1,-1,3,0,0,-1,0.08,0.04,0
20539,怪物小后排技能带晕10,5,3,200,3,-1,-1,-1,100,1,-1,-1,-1,-1,-1,zjz_xuanyun,-1,3,0,0.1,-1,3,0,0,-1,0.08,0.04,0
20540,怪物小前排技能带晕1,5,3,200,3,-1,-1,-1,100,1,-1,-1,-1,-1,-1,zjz_xuanyun,-1,3,0,0.1,-1,3,0,0,-1,0.08,0.04,0
20541,怪物小前排技能带晕2,5,3,200,3,-1,-1,-1,100,1,-1,-1,-1,-1,-1,zjz_xuanyun,-1,3,0,0.1,-1,3,0,0,-1,0.08,0.04,0
20542,怪物小前排技能带晕3,5,3,200,3,-1,-1,-1,100,1,-1,-1,-1,-1,-1,zjz_xuanyun,-1,3,0,0.1,-1,3,0,0,-1,0.08,0.04,0
20543,怪物小前排技能带晕4,5,3,200,3,-1,-1,-1,100,1,-1,-1,-1,-1,-1,zjz_xuanyun,-1,3,0,0.1,-1,3,0,0,-1,0.08,0.04,0
20544,怪物小前排技能带晕5,5,3,200,3,-1,-1,-1,100,1,-1,-1,-1,-1,-1,zjz_xuanyun,-1,3,0,0.1,-1,3,0,0,-1,0.08,0.04,0
20545,怪物小前排技能带晕6,5,3,200,3,-1,-1,-1,100,1,-1,-1,-1,-1,-1,zjz_xuanyun,-1,3,0,0.1,-1,3,0,0,-1,0.08,0.04,0
20546,怪物小前排技能带晕7,5,3,200,3,-1,-1,-1,100,1,-1,-1,-1,-1,-1,zjz_xuanyun,-1,3,0,0.1,-1,3,0,0,-1,0.08,0.04,0
20547,怪物小前排技能带晕8,5,3,200,3,-1,-1,-1,100,1,-1,-1,-1,-1,-1,zjz_xuanyun,-1,3,0,0.1,-1,3,0,0,-1,0.08,0.04,0
20548,怪物小前排技能带晕9,5,3,200,3,-1,-1,-1,100,1,-1,-1,-1,-1,-1,zjz_xuanyun,-1,3,0,0.1,-1,3,0,0,-1,0.08,0.04,0
20549,怪物小前排技能带晕10,5,3,200,3,-1,-1,-1,100,1,-1,-1,-1,-1,-1,zjz_xuanyun,-1,3,0,0.1,-1,3,0,0,-1,0.08,0.04,0
20550,怪物小后排单个技能带晕1,5,3,200,3,-1,-1,-1,100,1,-1,-1,-1,-1,-1,zjz_xuanyun,-1,3,0,0.1,-1,3,0,0,-1,0.08,0.04,0
20551,怪物小后排单个技能带晕2,5,3,200,3,-1,-1,-1,100,1,-1,-1,-1,-1,-1,zjz_xuanyun,-1,3,0,0.1,-1,3,0,0,-1,0.08,0.04,0
20552,怪物小后排单个技能带晕3,5,3,200,3,-1,-1,-1,100,1,-1,-1,-1,-1,-1,zjz_xuanyun,-1,3,0,0.1,-1,3,0,0,-1,0.08,0.04,0
20553,怪物小后排单个技能带晕4,5,3,200,3,-1,-1,-1,100,1,-1,-1,-1,-1,-1,zjz_xuanyun,-1,3,0,0.1,-1,3,0,0,-1,0.08,0.04,0
20554,怪物小后排单个技能带晕5,5,3,200,3,-1,-1,-1,100,1,-1,-1,-1,-1,-1,zjz_xuanyun,-1,3,0,0.1,-1,3,0,0,-1,0.08,0.04,0
20555,怪物小后排单个技能带晕6,5,3,200,3,-1,-1,-1,100,1,-1,-1,-1,-1,-1,zjz_xuanyun,-1,3,0,0.1,-1,3,0,0,-1,0.08,0.04,0
20556,怪物小后排单个技能带晕7,5,3,200,3,-1,-1,-1,100,1,-1,-1,-1,-1,-1,zjz_xuanyun,-1,3,0,0.1,-1,3,0,0,-1,0.08,0.04,0
20557,怪物小后排单个技能带晕8,5,3,200,3,-1,-1,-1,100,1,-1,-1,-1,-1,-1,zjz_xuanyun,-1,3,0,0.1,-1,3,0,0,-1,0.08,0.04,0
20558,怪物小后排单个技能带晕9,5,3,200,3,-1,-1,-1,100,1,-1,-1,-1,-1,-1,zjz_xuanyun,-1,3,0,0.1,-1,3,0,0,-1,0.08,0.04,0
20559,怪物小后排单个技能带晕10,5,3,200,3,-1,-1,-1,100,1,-1,-1,-1,-1,-1,zjz_xuanyun,-1,3,0,0.1,-1,3,0,0,-1,0.08,0.04,0
21000,怪物大单体技能1,1,0,200,-1,-1,-1,-1,100,1,-1,-1,-1,-1,-1,-1,-1,3,-1,-1,-1,3,-1,-1,-1,-1,-1,-1
21001,怪物大单体技能2,1,0,400,-1,-1,-1,-1,100,1,-1,-1,-1,-1,-1,-1,-1,3,-1,-1,-1,3,-1,-1,-1,-1,-1,-1
21002,怪物大单体技能3,1,0,600,-1,-1,-1,-1,100,1,-1,-1,-1,-1,-1,-1,-1,3,-1,-1,-1,3,-1,-1,-1,-1,-1,-1
21003,怪物大单体技能4,1,0,800,-1,-1,-1,-1,100,1,-1,-1,-1,-1,-1,-1,-1,3,-1,-1,-1,3,-1,-1,-1,-1,-1,-1
21004,怪物大单体技能5,1,0,1000,-1,-1,-1,-1,100,1,-1,-1,-1,-1,-1,-1,-1,3,-1,-1,-1,3,-1,-1,-1,-1,-1,-1
21005,怪物大单体技能6,1,0,1200,-1,-1,-1,-1,100,1,-1,-1,-1,-1,-1,-1,-1,3,-1,-1,-1,3,-1,-1,-1,-1,-1,-1
21006,怪物大单体技能7,1,0,1400,-1,-1,-1,-1,100,1,-1,-1,-1,-1,-1,-1,-1,3,-1,-1,-1,3,-1,-1,-1,-1,-1,-1
21007,怪物大单体技能8,1,0,1600,-1,-1,-1,-1,100,1,-1,-1,-1,-1,-1,-1,-1,3,-1,-1,-1,3,-1,-1,-1,-1,-1,-1
21008,怪物大单体技能9,1,0,1800,-1,-1,-1,-1,100,1,-1,-1,-1,-1,-1,-1,-1,3,-1,-1,-1,3,-1,-1,-1,-1,-1,-1
21009,怪物大单体技能10,1,0,2000,-1,-1,-1,-1,100,1,-1,-1,-1,-1,-1,-1,-1,3,-1,-1,-1,3,-1,-1,-1,-1,-1,-1
21010,怪物大全体技能1,1,0,200,-1,-1,-1,-1,100,1,-1,-1,-1,-1,-1,-1,-1,3,-1,-1,-1,3,-1,-1,-1,-1,-1,-1
21011,怪物大全体技能2,1,0,400,-1,-1,-1,-1,100,1,-1,-1,-1,-1,-1,-1,-1,3,-1,-1,-1,3,-1,-1,-1,-1,-1,-1
21012,怪物大全体技能3,1,0,600,-1,-1,-1,-1,100,1,-1,-1,-1,-1,-1,-1,-1,3,-1,-1,-1,3,-1,-1,-1,-1,-1,-1
21013,怪物大全体技能4,1,0,800,-1,-1,-1,-1,100,1,-1,-1,-1,-1,-1,-1,-1,3,-1,-1,-1,3,-1,-1,-1,-1,-1,-1
21014,怪物大全体技能5,1,0,1000,-1,-1,-1,-1,100,1,-1,-1,-1,-1,-1,-1,-1,3,-1,-1,-1,3,-1,-1,-1,-1,-1,-1
21015,怪物大全体技能6,1,0,1200,-1,-1,-1,-1,100,1,-1,-1,-1,-1,-1,-1,-1,3,-1,-1,-1,3,-1,-1,-1,-1,-1,-1
21016,怪物大全体技能7,1,0,1400,-1,-1,-1,-1,100,1,-1,-1,-1,-1,-1,-1,-1,3,-1,-1,-1,3,-1,-1,-1,-1,-1,-1
21017,怪物大全体技能8,1,0,1600,-1,-1,-1,-1,100,1,-1,-1,-1,-1,-1,-1,-1,3,-1,-1,-1,3,-1,-1,-1,-1,-1,-1
21018,怪物大全体技能9,1,0,1800,-1,-1,-1,-1,100,1,-1,-1,-1,-1,-1,-1,-1,3,-1,-1,-1,3,-1,-1,-1,-1,-1,-1
21019,怪物大全体技能10,1,0,2000,-1,-1,-1,-1,100,1,-1,-1,-1,-1,-1,-1,-1,3,-1,-1,-1,3,-1,-1,-1,-1,-1,-1
21020,怪物大竖排技能1,1,0,200,-1,-1,-1,-1,100,1,-1,-1,-1,-1,-1,-1,-1,3,-1,-1,-1,3,-1,-1,-1,-1,-1,-1
21021,怪物大竖排技能2,1,0,400,-1,-1,-1,-1,100,1,-1,-1,-1,-1,-1,-1,-1,3,-1,-1,-1,3,-1,-1,-1,-1,-1,-1
